duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,logged_in,root_shell,su_attempted,num_shells,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,difficulty_level,attack_flag
16848,0,tcp,http,SF,195,888,0,0,0,1,0,0,0,0,0,0,17,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,40,255,1.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,21,0
16849,281,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,1
16850,0,tcp,http,SF,317,26794,0,0,0,1,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23,231,1.0,0.0,0.04,0.05,0.0,0.0,0.0,0.0,21,0
16851,0,tcp,http,SF,54540,8314,0,0,0,1,0,0,0,0,0,0,4,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.05,0.05,16,1
16852,1,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,1,8,0.0,0.0,1.0,1.0,1.0,0.0,1.0,255,27,0.11,0.03,0.0,0.0,0.0,0.0,0.36,0.96,13,1
16853,0,tcp,http,SF,323,6356,0,0,0,1,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16854,0,tcp,http,SF,205,1056,0,0,0,1,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,255,1.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,21,0
16855,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,220,219,1.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,18,1
16856,0,tcp,http,SF,216,760,0,0,0,1,0,0,0,0,0,0,21,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16857,0,tcp,domain,SH,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,164,3,0.01,1.0,1.0,0.67,1.0,1.0,0.0,0.0,17,1
16858,0,tcp,http,SF,286,301,0,0,0,1,0,0,0,0,0,0,34,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16859,0,tcp,http,SF,229,3935,0,0,0,1,0,0,0,0,0,0,14,15,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16860,0,tcp,telnet,SF,122,174,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.02,0.02,0.01,0.01,13,1
16861,0,tcp,http,SF,208,8221,0,0,0,1,0,0,0,0,0,0,31,31,0.0,0.0,0.0,0.0,1.0,0.0,0.0,33,255,1.0,0.0,0.03,0.06,0.0,0.0,0.0,0.0,21,0
16862,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,414,1,0.14,0.0,0.84,1.0,0.0,1.0,0.0,255,1,0.0,0.95,0.0,0.0,0.13,0.0,0.87,1.0,17,1
16863,0,tcp,auth,REJ,0,0,0,0,0,0,0,0,0,0,0,0,217,3,0.0,0.0,1.0,1.0,0.01,0.07,0.0,255,3,0.01,0.08,0.0,0.0,0.0,0.0,1.0,1.0,18,1
16864,0,udp,private,SF,105,147,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,3,1.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,3,1
16865,0,tcp,iso_tsap,S0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,0.05,1.0,0.95,0.0,0.01,0.07,0.0,255,2,0.01,0.07,0.0,0.0,0.05,1.0,0.95,0.0,18,1
16866,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,181,18,1.0,1.0,0.0,0.0,0.1,0.09,0.0,255,18,0.07,0.1,0.0,0.0,1.0,1.0,0.0,0.0,21,1
16867,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,294,18,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,18,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,21,1
16868,0,tcp,ftp_data,SF,641,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,132,28,0.16,0.04,0.16,0.07,0.0,0.0,0.01,0.0,20,0
16869,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,53,6,0.11,0.09,0.02,0.0,0.0,0.0,0.08,0.67,10,1
16870,0,udp,domain_u,SF,42,42,0,0,0,0,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,21,0
16871,0,tcp,http,SF,330,831,0,0,0,1,0,0,0,0,0,0,15,38,0.0,0.0,0.0,0.0,1.0,0.0,0.18,63,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,21,0
16872,0,tcp,http,SF,378,1547,0,0,0,1,0,0,0,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,255,1.0,0.0,0.06,0.04,0.0,0.0,0.0,0.0,21,0
16873,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,110,110,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,1
16874,0,tcp,http,SF,328,2216,0,0,0,1,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,242,1.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,21,0
16875,8007,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,101,0.4,0.02,0.0,0.0,0.59,0.41,0.01,0.01,17,1
16876,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,327,327,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,1
16877,0,tcp,http,SF,218,339,0,0,0,1,0,0,0,0,0,0,15,33,0.0,0.0,0.0,0.0,1.0,0.0,0.12,86,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,21,0
16878,0,tcp,telnet,SF,129,174,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,102,0.4,0.02,0.0,0.0,0.0,0.0,0.01,0.03,9,1
16879,0,udp,private,SF,1,74,0,0,0,0,0,0,0,0,0,0,12,1,0.0,0.0,0.0,0.0,0.08,0.42,0.0,255,1,0.0,0.55,0.5,0.0,0.01,0.0,0.45,0.0,15,1
16880,282,tcp,ftp,SF,158,595,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,128,0.5,0.02,0.0,0.0,0.0,0.0,0.0,0.0,14,1
16881,0,tcp,http,SF,360,760,0,0,0,1,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,100,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,21,0
16882,0,tcp,http,SF,370,2820,0,0,0,1,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16883,2,tcp,smtp,SF,682,329,0,0,0,1,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,23,18,0.78,0.13,0.04,0.0,0.0,0.0,0.0,0.0,21,0
16884,39,udp,domain_u,SF,52,44,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,254,254,1.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,21,0
16885,805,tcp,http,RSTR,61504,1,0,0,0,1,0,0,0,0,0,0,30,30,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.01,0.01,0.6,0.61,14,1
16886,0,tcp,http,SF,54540,8314,0,0,0,1,0,0,0,0,0,0,3,3,0.0,0.0,0.33,0.33,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.0,0.0,0.07,0.07,16,1
16887,0,tcp,http,SF,213,1986,0,0,0,1,0,0,0,0,0,0,6,21,0.0,0.0,0.0,0.0,1.0,0.0,0.19,33,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,21,0
16888,0,icmp,ecr_i,SF,40008,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,84,84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
16889,0,tcp,http,SF,201,2445,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,21,0
16890,1,tcp,telnet,SF,121,174,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.33,0.33,1.0,0.0,0.0,255,59,0.23,0.02,0.0,0.0,0.0,0.0,0.01,0.05,12,1
16891,0,tcp,bgp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,127,18,0.0,0.0,1.0,1.0,0.14,0.06,0.0,255,18,0.07,0.05,0.0,0.0,0.0,0.0,1.0,1.0,18,1
16892,0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,120,8,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,8,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,20,1
16893,4,tcp,pop_3,SF,28,93,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,213,0.84,0.02,0.0,0.0,0.0,0.0,0.04,0.0,18,1
16894,0,tcp,http,SF,235,2698,0,0,0,1,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,242,0.95,0.02,0.0,0.0,0.01,0.0,0.01,0.0,21,0
16895,0,udp,domain_u,SF,22,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,249,0.98,0.01,0.0,0.0,0.0,0.0,0.0,0.0,18,0
16896,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,1,61,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,30,1.0,0.0,1.0,0.3,0.0,0.0,0.0,0.0,15,1
16897,2070,tcp,http,RSTR,56504,0,0,0,0,1,0,0,0,0,0,0,12,12,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,243,0.95,0.01,0.0,0.0,0.02,0.02,0.29,0.31,15,1
16898,0,tcp,http,SF,361,398,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16899,0,tcp,whois,REJ,0,0,0,0,0,0,0,0,0,0,0,0,231,15,0.0,0.0,1.0,1.0,0.06,0.07,0.0,255,15,0.06,0.08,0.0,0.0,0.0,0.0,1.0,1.0,19,1
16900,281,tcp,ftp,SF,160,599,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,34,27,0.79,0.09,0.03,0.0,0.0,0.0,0.0,0.0,11,1
16901,0,tcp,http,SF,208,8901,0,0,0,1,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,255,1.0,0.0,0.03,0.04,0.0,0.0,0.0,0.0,21,0
16902,0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,31,9,0.0,0.0,0.0,0.0,0.29,0.19,0.0,255,9,0.04,0.87,0.17,0.0,0.0,0.0,0.83,0.0,18,1
16903,5,tcp,pop_3,SF,30,93,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,222,0.87,0.04,0.0,0.0,0.0,0.0,0.0,0.0,17,1
16904,0,tcp,http,SF,289,1340,0,0,0,1,0,0,0,0,0,0,5,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,5,255,1.0,0.0,0.2,0.04,0.0,0.0,0.0,0.0,21,0
16905,0,tcp,csnet_ns,REJ,0,0,0,0,0,0,0,0,0,0,0,0,263,17,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,17,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,20,1
16906,0,tcp,http,SF,206,1056,0,0,0,1,0,0,0,0,0,0,4,6,0.0,0.0,0.0,0.0,1.0,0.0,0.5,13,255,1.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,21,0
16907,0,tcp,http,SF,348,54922,0,0,0,1,0,0,0,0,0,0,4,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16908,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0.0,0.0,0.5,1.0,0.25,1.0,1.0,255,8,0.03,0.03,0.0,0.0,0.0,0.0,0.2,1.0,14,1
16909,0,udp,other,SF,1,1,0,0,0,0,0,0,0,0,0,0,395,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17,1
16910,8144,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,56,0.22,0.04,0.0,0.0,0.0,0.02,0.11,0.23,8,1
16911,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,252,17,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,17,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16912,0,udp,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,2,5,0.0,0.0,0.0,0.0,1.0,0.0,0.8,15,15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,0
16913,0,icmp,eco_i,SF,20,0,0,0,0,0,0,0,0,0,0,0,1,60,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3,34,1.0,0.0,1.0,0.29,0.0,0.0,0.0,0.0,15,1
16914,281,tcp,ftp,SF,158,597,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31,25,0.81,0.1,0.03,0.0,0.0,0.0,0.0,0.0,11,1
16915,0,tcp,http,SF,280,263,0,0,0,1,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16916,0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,1,35,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,52,1.0,0.0,1.0,0.52,0.0,0.0,0.0,0.0,18,1
16917,0,tcp,http,SF,213,5069,0,0,0,1,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,251,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,21,0
16918,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89,34,0.16,0.07,0.16,0.06,0.0,0.0,0.0,0.0,4,1
16919,0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0.0,0.0,1.0,0.91,0.5,1.0,1.0,255,9,0.04,0.02,0.0,0.0,0.33,0.0,0.1,1.0,16,1
16920,1,tcp,smtp,SF,2599,293,0,0,0,1,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,11,0.04,0.16,0.0,0.0,0.0,0.0,0.94,0.0,12,1
16921,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,183,183,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,1
16922,0,tcp,http,SF,233,5410,0,0,0,1,0,0,0,0,0,0,7,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,107,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,21,0
16923,0,tcp,http,SF,220,1671,0,0,0,1,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,47,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,21,0
16924,0,tcp,http,SF,199,3325,0,0,0,1,0,0,0,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43,90,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,21,0
16925,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,250,15,0.0,0.0,1.0,1.0,0.06,0.06,0.0,255,15,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16926,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,127,10,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,10,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16927,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,260,11,0.0,0.0,1.0,1.0,0.04,0.07,0.0,255,11,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16928,7410,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,204,0.8,0.2,0.0,0.0,0.5,0.62,0.19,0.01,18,1
16929,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,263,20,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,20,0.08,0.07,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16930,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,114,17,0.0,0.0,1.0,1.0,0.15,0.05,0.0,255,17,0.07,0.06,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16931,0,tcp,http,SF,268,1439,0,0,0,1,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16932,0,tcp,telnet,SF,121,174,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,35,0.14,0.02,0.0,0.0,0.0,0.0,0.0,0.03,10,1
16933,0,tcp,http,SF,319,1514,0,0,0,1,0,0,0,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16934,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,189,6,1.0,1.0,0.0,0.0,0.03,0.08,0.0,255,6,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,21,1
16935,0,tcp,link,REJ,0,0,0,0,0,0,0,0,0,0,0,0,253,10,0.0,0.0,1.0,1.0,0.04,0.07,0.0,255,10,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,20,1
16936,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,118,1,0.01,1.0,1.0,0.0,1.0,1.0,0.0,0.0,18,1
16937,1,tcp,smtp,SF,1539,280,0,0,0,1,0,0,0,0,0,0,1,6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,255,35,0.14,0.02,0.0,0.0,0.0,0.0,0.13,0.0,18,0
16938,0,tcp,http,SF,280,592,0,0,0,1,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,21,0
16939,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,248,19,0.0,0.0,1.0,1.0,0.08,0.06,0.0,255,19,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16940,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,336,336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,1
16941,7308,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,239,0.94,0.02,0.0,0.0,0.33,0.36,0.07,0.03,18,1
16942,0,tcp,http,SF,347,1555,0,0,0,1,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16943,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,227,5,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,5,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16944,0,tcp,imap4,SF,0,44,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.5,0.5,0.5,1.0,1.0,224,60,0.24,0.02,0.0,0.03,0.0,0.0,0.88,0.98,10,1
16945,0,tcp,http,SF,298,2445,0,0,0,1,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,73,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,21,0
16946,0,tcp,http,SF,237,1585,0,0,0,1,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,198,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,21,0
16947,21,tcp,ftp,SF,227,764,0,0,0,1,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,5,0.67,0.33,0.17,0.4,0.0,0.0,0.0,0.0,21,0
16948,796,tcp,http,RSTR,57964,0,0,0,0,1,0,0,0,0,0,0,76,76,0.03,0.03,0.97,0.97,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.01,0.01,0.36,0.36,15,1
16949,0,tcp,http,SF,54540,8314,0,0,0,1,0,0,0,0,0,0,3,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.01,0.01,15,1
16950,0,udp,domain_u,SF,45,45,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,255,223,0.87,0.01,0.01,0.0,0.0,0.0,0.07,0.0,18,0
16951,0,icmp,ecr_i,SF,520,0,0,0,0,0,0,0,0,0,0,0,200,200,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,1
16952,0,tcp,http,SF,232,198345,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,206,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,21,0
16953,1,tcp,smtp,SF,2599,293,0,0,0,1,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,243,0.95,0.05,0.0,0.0,0.0,0.0,0.04,0.0,17,1
16954,0,tcp,telnet,SF,123,174,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.02,0.02,16,1
16955,0,tcp,http,SF,228,1467,0,0,0,1,0,0,0,0,0,0,14,17,0.0,0.0,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16956,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,137,6,1.0,1.0,0.0,0.0,0.04,0.09,0.0,255,6,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,21,1
16957,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,102,3,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,3,0.01,0.07,0.0,0.0,0.0,0.0,0.99,1.0,21,1
16958,2,tcp,pop_3,RSTO,0,36,0,0,0,1,0,0,0,0,0,0,3,7,0.0,0.0,0.67,0.86,0.33,1.0,1.0,60,60,0.25,0.08,0.02,0.03,0.0,0.0,0.88,1.0,12,1
16959,1419,tcp,telnet,SF,46134,46626,0,0,0,1,1,1,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,125,30,0.24,0.03,0.01,0.0,0.0,0.0,0.0,0.0,3,1
16960,0,tcp,http,SF,230,2446,0,0,0,1,0,0,0,0,0,0,10,13,0.0,0.0,0.0,0.0,1.0,0.0,0.31,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16961,0,tcp,http,SF,312,30292,0,0,0,1,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16962,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,509,1,0.01,0.0,0.95,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.0,0.0,0.97,1.0,20,1
16963,280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,1
16964,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,104,7,0.0,0.0,1.0,1.0,0.07,0.08,0.0,255,7,0.03,0.06,0.0,0.0,0.0,0.0,1.0,1.0,21,1
16965,0,tcp,http,SF,248,26227,0,0,0,1,0,0,0,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16966,0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,93,166,0.0,0.0,0.0,0.0,0.99,0.02,0.01,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,18,0
16967,0,tcp,http,SF,345,6256,0,0,0,1,0,0,0,0,0,0,3,3,0.33,0.33,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0
16968,0,tcp,http,SF,274,278,0,0,0,1,0,0,0,0,0,0,16,18,0.0,0.0,0.0,0.0,1.0,0.0,0.11,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0
16969,0,tcp,klogin,REJ,0,0,0,0,0,0,0,0,0,0,0,0,127,2,0.0,0.0,1.0,1.0,0.02,0.07,0.0,255,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,19,1
